paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,clean_author_name,departed_mark,research_pool_source
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Zhiyu Wu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Xiaokang Chen,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Zizheng Pan,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Xingchao Liu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Wen Liu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Damai Dai,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Huazuo Gao,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yiyang Ma,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Chengyue Wu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Bingxuan Wang,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Zhenda Xie,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yu Wu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Kai Hu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Jiawei Wang,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yaofeng Sun,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yukun Li,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yishi Piao,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Kang Guan,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Aixin Liu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Xin Xie,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yuxiang You,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Kai Dong,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Xingkai Yu,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Haowei Zhang,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Liang Zhao,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Yisong Wang,,原始署名名单
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,Chong Ruan,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Xiaokang Chen,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Zhiyu Wu,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Xingchao Liu,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Zizheng Pan,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Wen Liu,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Zhenda Xie,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Xingkai Yu,,原始署名名单
2501.17811,Janus-Pro,2025-01,多模态,,"Janus-Pro: Unified Multimodal Understanding and Generation with Data and
  Model Scaling",hf_api,https://huggingface.co/papers/2501.17811,Chong Ruan,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Jingyang Yuan,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Huazuo Gao,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Damai Dai,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Junyu Luo,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Liang Zhao,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Zhengyan Zhang,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Zhenda Xie,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Y. X. Wei,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Lean Wang,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Zhiping Xiao,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Yuqing Wang,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Chong Ruan,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Ming Zhang,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Wenfeng Liang,,原始署名名单
2502.11089,Native Sparse Attention,2025-02,系统/效率,,"Native Sparse Attention: Hardware-Aligned and Natively Trainable Sparse
  Attention",hf_api,https://huggingface.co/papers/2502.11089,Wangding Zeng,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Zijun Liu,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Peiyi Wang,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Runxin Xu,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Shirong Ma,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Chong Ruan,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Peng Li,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Yang Liu,,原始署名名单
2504.02495,Generalist Reward Modeling,2025-04,推理/RL,,Inference-Time Scaling for Generalist Reward Modeling,hf_api,https://huggingface.co/papers/2504.02495,Yu Wu,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Z. Z. Ren,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Zhihong Shao,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Junxiao Song,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Huajian Xin,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Haocheng Wang,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Wanjia Zhao,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Liyue Zhang,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Zhe Fu,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Qihao Zhu,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Dejian Yang,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Z. F. Wu,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Zhibin Gou,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Shirong Ma,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Hongxuan Tang,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Yuxuan Liu,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Wenjun Gao,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Daya Guo,,原始署名名单
2504.21801,DeepSeek-Prover-V2,2025-04,数学/证明,,"DeepSeek-Prover-V2: Advancing Formal Mathematical Reasoning via
  Reinforcement Learning for Subgoal Decomposition",hf_api,https://huggingface.co/papers/2504.21801,Chong Ruan,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Chenggang Zhao,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Chengqi Deng,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Chong Ruan,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Damai Dai,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Huazuo Gao,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Jiashi Li,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Liyue Zhang,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Panpan Huang,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Shangyan Zhou,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Shirong Ma,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Wenfeng Liang,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Ying He,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Yuqing Wang,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Yuxuan Liu,,原始署名名单
2505.09343,Insights into DeepSeek-V3,2025-05,系统/效率,,"Insights into DeepSeek-V3: Scaling Challenges and Reflections on
  Hardware for AI Architectures",hf_api,https://huggingface.co/papers/2505.09343,Y. X. Wei,,原始署名名单
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,Haoran Wei,,原始署名名单
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,Yaofeng Sun,,原始署名名单
2510.18234,DeepSeek-OCR,2025-10,OCR,,DeepSeek-OCR: Contexts Optical Compression,hf_api,https://huggingface.co/papers/2510.18234,Yukun Li,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Zhihong Shao,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Yuxiang Luo,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Chengda Lu,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Z. Z. Ren,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Jiewen Hu,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Tian Ye,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Zhibin Gou,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Shirong Ma,,原始署名名单
2511.22570,DeepSeekMath-V2,2025-11,数学/证明,,DeepSeekMath-V2: Towards Self-Verifiable Mathematical Reasoning,hf_api,https://huggingface.co/papers/2511.22570,Xiaokang Zhang,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Zhenda Xie,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Yixuan Wei,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Huanqi Cao,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Chenggang Zhao,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Chengqi Deng,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Jiashi Li,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Damai Dai,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Huazuo Gao,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Jiang Chang,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Liang Zhao,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Shangyan Zhou,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Zhean Xu,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Zhengyan Zhang,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Wangding Zeng,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Shengding Hu,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Yuqing Wang,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Jingyang Yuan,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Lean Wang,,原始署名名单
2512.24880,mHC,2025-12,系统/效率,,mHC: Manifold-Constrained Hyper-Connections,hf_api,https://huggingface.co/papers/2512.24880,Wenfeng Liang,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Xin Cheng,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Wangding Zeng,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Damai Dai,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Qinyu Chen,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Bingxuan Wang,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Zhenda Xie,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Kezhao Huang,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Xingkai Yu,,原始署名名单
2601.07372,Conditional Memory,2026-01,系统/效率,,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,hf_api,https://huggingface.co/papers/2601.07372,Zhewen Hao,,原始署名名单
