paper_id,short_title,year_month,coarse_topic,main_model_stage,title,source,source_url,raw_order,raw_author_name,v4_group,departed_mark,manual_note
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,143,Sha Zhangli,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,144,Fu Zhe,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,145,Huang Zhen,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,146,Zhang Zhen,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,147,Xie Zhenda,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,148,Hao Zhewen,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,149,Shao Zhihong,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,150,Wen Zhiniu,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,151,Xu Zhipeng,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,152,Zhang Zhongyu,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,153,Li Zhuoshu,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,154,Wang Zihan,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,155,Gu Zihui,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,156,Li Zilin,,,
2405.04434,DeepSeek-V2,2024-05,主模型,V2,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts
  Language Model",hf_api,https://huggingface.co/papers/2405.04434,157,Xie Ziwei,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,1,Huajian Xin,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,2,Daya Guo,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,3,Zhihong Shao,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,4,Zhizhou Ren,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,5,Qihao Zhu,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,6,Bo Liu,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,7,Chong Ruan,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,8,Wenda Li,,,
2405.14333,DeepSeek-Prover,2024-05,数学/证明,,"DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale
  Synthetic Data",hf_api,https://huggingface.co/papers/2405.14333,9,Xiaodan Liang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,1,DeepSeek-AI,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,2,Qihao Zhu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,3,Daya Guo,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,4,Zhihong Shao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,5,Dejian Yang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,6,Peiyi Wang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,7,Runxin Xu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,8,Y. Wu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,9,Yukun Li,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,10,Huazuo Gao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,11,Shirong Ma,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,12,Wangding Zeng,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,13,Xiao Bi,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,14,Zihui Gu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,15,Hanwei Xu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,16,Damai Dai,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,17,Kai Dong,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,18,Liyue Zhang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,19,Yishi Piao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,20,Zhibin Gou,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,21,Zhenda Xie,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,22,Zhewen Hao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,23,Bingxuan Wang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,24,Junxiao Song,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,25,Deli Chen,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,26,Xin Xie,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,27,Kang Guan,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,28,Yuxiang You,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,29,Aixin Liu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,30,Qiushi Du,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,31,Wenjun Gao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,32,Xuan Lu,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,33,Qinyu Chen,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,34,Yaohui Wang,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,35,Chengqi Deng,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,36,Jiashi Li,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,37,Chenggang Zhao,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,38,Chong Ruan,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,39,Fuli Luo,,,
2406.11931,DeepSeek-Coder-V2,2024-06,代码,,"DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code
  Intelligence",hf_api,https://huggingface.co/papers/2406.11931,40,Wenfeng Liang,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,1,Zihan Wang,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,2,Deli Chen,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,3,Damai Dai,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,4,Runxin Xu,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,5,Zhuoshu Li,,,
2407.01906,ESFT,2024-07,系统/效率,,"Let the Expert Stick to His Last: Expert-Specialized Fine-Tuning for
  Sparse Architectural Large Language Models",hf_api,https://huggingface.co/papers/2407.01906,6,Y. Wu,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,1,Huajian Xin,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,2,Z. Z. Ren,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,3,Junxiao Song,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,4,Zhihong Shao,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,5,Wanjia Zhao,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,6,Haocheng Wang,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,7,Bo Liu,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,8,Liyue Zhang,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,9,Xuan Lu,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,10,Qiushi Du,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,11,Wenjun Gao,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,12,Qihao Zhu,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,13,Dejian Yang,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,14,Zhibin Gou,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,15,Z. F. Wu,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,16,Fuli Luo,,,
2408.08152,DeepSeek-Prover-V1.5,2024-08,数学/证明,,"DeepSeek-Prover-V1.5: Harnessing Proof Assistant Feedback for
  Reinforcement Learning and Monte-Carlo Tree Search",hf_api,https://huggingface.co/papers/2408.08152,17,Chong Ruan,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,1,Chengyue Wu,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,2,Xiaokang Chen,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,3,Zhiyu Wu,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,4,Yiyang Ma,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,5,Xingchao Liu,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,6,Zizheng Pan,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,7,Wen Liu,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,8,Zhenda Xie,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,9,Xingkai Yu,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,10,Chong Ruan,,,
2410.13848,Janus,2024-10,多模态,,"Janus: Decoupling Visual Encoding for Unified Multimodal Understanding
  and Generation",hf_api,https://huggingface.co/papers/2410.13848,11,Ping Luo,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,1,Zhiyu Wu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,2,Xiaokang Chen,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,3,Zizheng Pan,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,4,Xingchao Liu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,5,Wen Liu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,6,Damai Dai,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,7,Huazuo Gao,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,8,Yiyang Ma,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,9,Chengyue Wu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,10,Bingxuan Wang,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,11,Zhenda Xie,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,12,Yu Wu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,13,Kai Hu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,14,Jiawei Wang,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,15,Yaofeng Sun,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,16,Yukun Li,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,17,Yishi Piao,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,18,Kang Guan,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,19,Aixin Liu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,20,Xin Xie,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,21,Yuxiang You,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,22,Kai Dong,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,23,Xingkai Yu,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,24,Haowei Zhang,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,25,Liang Zhao,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,26,Yisong Wang,,,
2412.10302,DeepSeek-VL2,2024-12,多模态,,"DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced
  Multimodal Understanding",hf_api,https://huggingface.co/papers/2412.10302,27,Chong Ruan,,,
2412.19437,DeepSeek-V3 Technical Report,2024-12,主模型,V3,DeepSeek-V3 Technical Report,hf_api,https://huggingface.co/papers/2412.19437,1,DeepSeek-AI,,,
