paper_id,short_title,stage,year_month,role_group,role_group_zh,raw_role_author_name,clean_author_name,departed_mark,source_file,source_basis
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Mingming Li,Mingming Li,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Peng Zhang,Peng Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Shaoqing Wu,Shaoqing Wu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Shengfeng Ye,Shengfeng Ye,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,T. Wang,T. Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,W.L. Xiao,W. L. Xiao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Wei An,Wei An,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Xianzu Wang,Xianzu Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Ying Tang,Ying Tang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Yukun Zha,Yukun Zha,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Yuting Yan,Yuting Yan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Zhen Zhang,Zhen Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2405.04434,DeepSeek-V2,V2,2024-05,Business & Compliance,商务与合规,Zhiniu Wen,Wen Zhiniu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2405.04434_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Aixin Liu,Aixin Liu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Bing Xue,Bing Xue,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Bingxuan Wang,Bingxuan Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Bochao Wu,Bochao Wu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Chengda Lu,Chengda Lu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Chenggang Zhao,Chenggang Zhao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Chengqi Deng,Chengqi Deng,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Chenyu Zhang*,Chenyu Zhang,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Chong Ruan,Chong Ruan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Damai Dai,Damai Dai,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Daya Guo,Daya Guo,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Dejian Yang,Dejian Yang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Deli Chen,Deli Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Erhang Li,Erhang Li,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Fangyun Lin,Fangyun Lin,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Fucong Dai,Fucong Dai,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Fuli Luo*,Fuli Luo,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Guangbo Hao,Guangbo Hao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Guanting Chen,Guanting Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Guowei Li,Guowei Li,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,H. Zhang,H. Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Han Bao*,Han Bao,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Hanwei Xu,Hanwei Xu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Haocheng Wang*,Haocheng Wang,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Haowei Zhang,Haowei Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Honghui Ding,Honghui Ding,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Huajian Xin*,Huajian Xin,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Huazuo Gao,Huazuo Gao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Hui Qu,Hui Qu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Jianzhong Guo,Jianzhong Guo,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Jiashi Li,Jiashi Li,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Jiawei Wang*,Jiawei Wang,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Jingchang Chen,Jingchang Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Jingyang Yuan,Jingyang Yuan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Junjie Qiu,Junjie Qiu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Junlong Li,Junlong Li,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Junxiao Song,Junxiao Song,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kai Dong,Kai Dong,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kai Hu*,Kai Hu,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kaige Gao,Kaige Gao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kang Guan,Kang Guan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kexin Huang,Kexin Huang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Kuai Yu,Kuai Yu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Lean Wang,Lean Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Lecong Zhang,Lecong Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Liang Zhao,Liang Zhao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Litong Wang,Litong Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Liyue Zhang,Liyue Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Mingchuan Zhang,Mingchuan Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Minghua Zhang,Minghua Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Minghui Tang,Minghui Tang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Panpan Huang,Panpan Huang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Peiyi Wang,Peiyi Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Qiancheng Wang,Qiancheng Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Qihao Zhu,Qihao Zhu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Qinyu Chen,Qinyu Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Qiushi Du,Qiushi Du,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Ruiqi Ge,Ruiqi Ge,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Ruisong Zhang,Ruisong Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Ruizhe Pan,Ruizhe Pan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Runji Wang,Runji Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Runxin Xu,Runxin Xu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Ruoyu Zhang,Ruoyu Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shanghao Lu,Shanghao Lu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shangyan Zhou,Shangyan Zhou,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shanhuang Chen,Shanhuang Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shengfeng Ye,Shengfeng Ye,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shirong Ma,Shirong Ma,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shiyu Wang,Shiyu Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shuiping Yu,Shuiping Yu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shunfeng Zhou,Shunfeng Zhou,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Shuting Pan,Shuting Pan,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Tao Yun,Tao Yun,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Tian Pei,Tian Pei,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wangding Zeng,Wangding Zeng,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wanjia Zhao*,Wanjia Zhao,TRUE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wen Liu,Wen Liu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wenfeng Liang,Wenfeng Liang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wenjun Gao,Wenjun Gao,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wenqin Yu,Wenqin Yu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Wentao Zhang,Wentao Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiao Bi,Xiao Bi,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiaodong Liu,Xiaodong Liu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiaohan Wang,Xiaohan Wang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiaokang Chen,Xiaokang Chen,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiaokang Zhang,Xiaokang Zhang,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xiaotao Nie,Xiaotao Nie,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xin Cheng,Xin Cheng,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xin Liu,Xin Liu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xin Xie,Xin Xie,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xingchao Liu,Xingchao Liu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
2412.19437,DeepSeek-V3 Technical Report,V3,2024-12,Research & Engineering,研发与工程,Xingkai Yu,Xingkai Yu,FALSE,C:\Users\Esthe\Documents\New project\data\deepseek_papers\raw\main_model_role_snippets\2412.19437_role_snippet.txt,paper_appendix_role_list
